case_id,case_type,complexity_score,evidence_count,witness_count,lawyer_count,adjournment_history,judge_id,court_id,filing_date,priority_level,estimated_duration,adjourned_today
C5399,criminal,2,16,0,3,0,J8,CR9,2021,medium,30,no
C5400,civil,1,14,0,1,1,J4,CR5,2021,medium,30,no
C5401,commercial,5,35,3,4,6,J9,CR2,2020,medium,108,yes
C5402,commercial,7,56,3,4,7,J17,CR5,2019,low,141,no
C5403,civil,2,12,3,2,0,J3,CR10,2023,high,37,no
C5404,civil,6,44,0,1,2,J8,CR5,2021,high,82,yes
C5405,civil,6,47,0,2,7,J18,CR10,2022,medium,113,no
C5406,commercial,2,13,0,2,1,J6,CR8,2022,high,30,no
C5407,civil,4,26,0,1,0,J5,CR1,2021,low,45,no
C5408,commercial,4,38,1,4,1,J18,CR7,2023,low,62,no
C5409,civil,9,69,4,2,3,J16,CR4,2019,low,144,yes
C5410,commercial,8,69,8,2,3,J10,CR7,2020,medium,156,yes
C5411,criminal,10,80,3,2,7,J19,CR4,2023,high,177,yes
C5412,commercial,6,48,3,4,5,J20,CR10,2018,medium,117,no
C5413,civil,2,13,0,2,0,J13,CR8,2023,medium,30,no
C5414,civil,8,65,4,2,0,J11,CR1,2021,low,116,no
C5415,criminal,4,42,0,2,4,J16,CR4,2023,medium,77,no
C5416,criminal,6,57,3,1,1,J8,CR7,2022,medium,97,no
C5417,civil,10,82,6,2,3,J3,CR2,2018,low,169,yes
C5418,civil,8,59,3,2,7,J8,CR7,2022,high,150,no
C5419,civil,7,57,3,1,6,J15,CR7,2018,medium,135,yes
C5420,commercial,10,75,6,3,4,J3,CR2,2022,high,171,yes
C5421,commercial,1,1,0,2,0,J15,CR3,2023,low,30,no
C5422,civil,10,83,5,2,5,J7,CR6,2020,medium,176,yes
C5423,criminal,4,36,3,3,6,J1,CR10,2018,high,101,yes
C5424,criminal,2,15,0,1,0,J19,CR8,2021,low,30,no
C5425,civil,1,4,0,2,0,J11,CR4,2018,low,30,no
C5426,civil,4,32,0,1,3,J9,CR10,2021,high,66,no
C5427,commercial,1,12,0,4,0,J8,CR1,2020,medium,30,no
C5428,criminal,10,79,6,3,3,J18,CR3,2023,high,167,yes
C5429,commercial,1,10,0,4,1,J1,CR8,2019,low,30,no
C5430,civil,5,44,2,1,0,J14,CR6,2021,high,72,yes
C5431,commercial,8,60,4,2,2,J19,CR4,2020,high,126,no
C5432,criminal,2,10,1,3,0,J1,CR7,2019,high,30,no
C5433,criminal,3,17,0,2,2,J15,CR9,2022,medium,44,no
C5434,civil,8,53,4,2,5,J4,CR10,2020,medium,140,yes
C5435,criminal,4,30,1,2,0,J7,CR3,2023,high,52,no
C5436,civil,7,53,3,1,3,J2,CR3,2021,medium,115,yes
C5437,civil,7,56,2,2,4,J7,CR3,2023,medium,118,yes
C5438,civil,8,66,3,2,3,J15,CR4,2021,medium,130,no
C5439,civil,8,56,2,1,5,J4,CR4,2022,low,132,yes
C5440,criminal,3,28,0,2,0,J14,CR3,2018,low,38,no
C5441,civil,3,20,0,2,4,J16,CR7,2019,low,58,yes
C5442,criminal,6,51,5,1,1,J2,CR9,2019,low,104,yes
C5443,criminal,7,59,4,3,2,J4,CR2,2022,low,117,no
C5444,civil,6,62,1,2,0,J3,CR3,2022,high,84,no
C5445,criminal,7,58,2,2,5,J8,CR3,2023,high,125,yes
C5446,commercial,4,31,3,2,5,J18,CR9,2019,medium,92,no
C5447,commercial,7,57,2,2,3,J19,CR6,2020,low,112,no
C5448,civil,10,79,6,2,3,J20,CR9,2021,low,167,yes
C5449,civil,6,39,2,1,3,J15,CR7,2023,low,95,yes
C5450,criminal,2,16,0,3,2,J9,CR6,2019,medium,36,no
C5451,civil,10,84,4,1,6,J1,CR4,2018,medium,178,yes
C5452,criminal,8,73,3,1,2,J18,CR8,2022,high,127,no
C5453,commercial,4,27,1,4,2,J4,CR3,2019,medium,62,no
C5454,civil,4,29,1,2,2,J18,CR2,2020,medium,63,no
C5455,criminal,6,50,4,1,4,J19,CR3,2020,high,117,yes
C5456,civil,3,26,1,2,0,J18,CR4,2018,high,42,no
C5457,civil,9,73,6,2,10,J2,CR9,2019,low,198,no
C5458,commercial,2,19,2,3,0,J3,CR4,2023,low,35,no
C5459,civil,8,65,3,1,3,J11,CR9,2022,low,129,yes
C5460,criminal,6,56,4,2,1,J9,CR6,2019,low,102,no
C5461,civil,10,78,3,1,3,J2,CR7,2023,low,152,yes
C5462,civil,6,50,3,2,2,J5,CR4,2022,low,100,no
C5463,civil,9,66,3,2,4,J17,CR3,2020,medium,144,yes
C5464,civil,6,34,3,2,3,J14,CR9,2019,high,98,yes
C5465,criminal,9,67,3,3,6,J15,CR3,2023,low,156,yes
C5466,criminal,4,30,0,1,2,J1,CR1,2022,medium,59,no
C5467,civil,9,67,4,1,2,J1,CR1,2022,medium,137,yes
C5468,civil,9,72,3,2,3,J19,CR2,2019,low,141,yes
C5469,civil,1,11,0,2,1,J16,CR2,2020,medium,30,no
C5470,commercial,5,37,1,3,1,J12,CR1,2019,low,69,no
C5471,commercial,3,18,3,4,1,J20,CR1,2020,high,54,no
C5472,criminal,3,27,0,3,2,J11,CR7,2019,high,49,no
C5473,commercial,8,54,3,2,0,J10,CR5,2023,high,106,yes
C5474,civil,3,32,0,1,1,J18,CR3,2018,low,46,no
C5475,commercial,3,27,1,4,4,J18,CR8,2023,medium,66,yes
C5476,commercial,9,78,2,2,2,J3,CR3,2020,low,133,yes
C5477,criminal,1,5,0,1,0,J17,CR10,2022,high,30,no
C5478,criminal,10,70,6,2,4,J13,CR8,2022,medium,169,yes
C5479,criminal,3,32,2,1,1,J15,CR1,2020,medium,56,yes
C5480,civil,9,73,5,1,5,J1,CR5,2018,low,163,no
C5481,criminal,4,33,0,1,3,J12,CR6,2022,low,66,yes
C5482,commercial,10,82,3,2,2,J17,CR5,2023,medium,148,yes
C5483,criminal,9,68,3,3,6,J13,CR10,2020,high,157,yes
C5484,criminal,4,26,3,2,0,J5,CR5,2021,low,60,no
C5485,criminal,6,49,2,3,3,J12,CR1,2018,medium,100,yes
C5486,civil,8,66,2,2,3,J19,CR7,2021,medium,125,no
C5487,commercial,10,87,6,4,9,J2,CR8,2023,low,207,yes
C5488,civil,9,71,3,2,5,J8,CR7,2018,high,152,yes
C5489,commercial,2,10,1,2,0,J18,CR8,2022,medium,30,no
C5490,civil,6,39,3,2,1,J20,CR9,2018,low,88,yes
C5491,civil,3,20,0,1,0,J2,CR5,2021,medium,34,no
C5492,civil,4,24,4,1,3,J13,CR5,2022,high,82,no
C5493,civil,10,69,6,2,6,J18,CR9,2020,high,180,yes
C5494,criminal,8,70,1,3,2,J9,CR3,2018,low,116,no
C5495,criminal,4,31,2,1,1,J16,CR4,2023,medium,63,no
C5496,criminal,6,54,3,3,2,J7,CR9,2019,low,102,no
C5497,criminal,6,41,3,1,1,J9,CR4,2021,medium,89,yes
C5498,civil,6,49,2,1,2,J5,CR7,2021,medium,94,no
C5499,criminal,8,64,2,1,0,J6,CR9,2023,low,106,no
C5500,commercial,8,63,3,2,3,J10,CR7,2022,high,128,yes
C5501,civil,7,56,5,2,4,J8,CR7,2019,medium,133,no
C5502,civil,9,59,4,2,7,J12,CR9,2022,low,163,yes
C5503,civil,1,6,2,1,4,J10,CR5,2022,medium,45,yes
C5504,civil,8,59,3,1,4,J13,CR5,2023,low,132,no
C5505,commercial,2,15,0,3,0,J13,CR3,2021,low,30,no
C5506,criminal,10,85,6,3,3,J10,CR1,2019,high,170,yes
C5507,civil,6,54,3,1,2,J12,CR6,2018,low,102,no
C5508,civil,7,52,6,2,3,J10,CR4,2020,medium,130,no
C5509,commercial,5,40,2,2,5,J1,CR2,2023,low,100,no
C5510,criminal,4,34,3,2,0,J14,CR5,2022,low,64,no
C5511,commercial,8,67,3,4,4,J19,CR9,2018,medium,136,yes
C5512,civil,10,79,3,2,8,J8,CR2,2018,low,182,yes
C5513,commercial,3,33,1,4,1,J17,CR9,2018,high,51,yes
C5514,criminal,4,27,2,2,4,J11,CR3,2021,medium,79,no
C5515,commercial,9,60,2,4,3,J2,CR6,2018,low,130,yes
C5516,commercial,10,83,3,2,5,J2,CR5,2020,medium,166,yes
C5517,civil,7,52,4,1,3,J7,CR6,2020,low,120,yes
C5518,commercial,8,50,1,2,6,J9,CR10,2021,medium,130,yes
C5519,commercial,5,43,1,4,3,J4,CR7,2020,low,84,no
C5520,civil,9,68,4,2,5,J4,CR2,2021,low,156,yes
C5521,commercial,8,58,4,4,4,J15,CR9,2023,medium,137,yes
C5522,civil,10,81,6,1,6,J18,CR1,2020,medium,186,yes
C5523,civil,7,52,1,1,2,J8,CR10,2020,medium,99,yes
C5524,commercial,2,20,0,3,3,J7,CR8,2018,low,44,no
C5525,criminal,7,51,4,2,0,J11,CR4,2020,high,101,yes
C5526,criminal,1,7,1,2,1,J2,CR2,2023,medium,30,no
C5527,commercial,9,70,4,2,7,J17,CR8,2023,low,169,no
C5528,criminal,7,57,4,2,6,J13,CR2,2023,medium,140,yes
C5529,commercial,3,17,2,3,1,J14,CR9,2019,high,48,no
C5530,commercial,9,68,7,4,4,J1,CR1,2021,low,165,no
C5531,civil,2,20,5,1,0,J1,CR1,2023,high,51,no
C5532,criminal,6,42,3,3,3,J14,CR2,2020,medium,102,no
C5533,commercial,2,12,0,2,0,J17,CR1,2023,medium,30,no
C5534,criminal,6,43,3,3,3,J11,CR8,2022,low,102,no
C5535,criminal,10,84,3,3,7,J9,CR5,2023,medium,179,no
C5536,commercial,5,32,0,2,0,J4,CR7,2019,high,56,no
C5537,commercial,10,83,7,3,3,J7,CR7,2023,high,174,yes
C5538,criminal,8,64,4,1,4,J5,CR1,2020,medium,140,yes
C5539,commercial,4,37,1,2,3,J3,CR2,2023,low,73,no
C5540,commercial,6,53,3,4,2,J19,CR5,2019,low,101,yes
C5541,criminal,5,33,3,2,0,J8,CR4,2018,low,71,no
C5542,criminal,3,29,0,1,0,J11,CR1,2020,low,38,no
C5543,criminal,1,1,0,2,0,J7,CR3,2018,low,30,no
C5544,civil,3,26,1,2,0,J7,CR10,2023,low,42,no
C5545,civil,7,53,4,2,5,J3,CR4,2021,medium,132,yes
C5546,criminal,1,7,2,2,3,J11,CR7,2021,high,39,yes
C5547,criminal,3,28,0,2,0,J2,CR5,2023,medium,38,yes
C5548,commercial,4,30,1,3,4,J14,CR1,2022,low,76,no
C5549,commercial,6,53,1,4,4,J1,CR6,2021,low,103,yes
C5550,criminal,7,48,3,1,1,J14,CR7,2022,medium,101,no
C5551,commercial,6,51,1,4,4,J2,CR9,2019,medium,102,no
C5552,civil,1,13,0,1,1,J5,CR7,2020,low,30,no
C5553,civil,7,50,3,1,5,J2,CR4,2021,low,126,no
C5554,civil,3,20,0,2,0,J17,CR4,2023,high,34,no
C5555,criminal,9,60,5,3,7,J20,CR2,2019,low,169,no
C5556,civil,5,39,2,1,0,J13,CR3,2021,medium,69,no
C5557,civil,10,75,3,1,5,J11,CR4,2019,high,162,yes
C5558,civil,6,51,2,1,2,J7,CR5,2023,low,95,no
C5559,criminal,1,10,0,2,1,J2,CR7,2020,medium,30,no
C5560,civil,7,53,4,1,3,J14,CR10,2018,medium,120,yes
C5561,commercial,10,80,6,4,6,J16,CR7,2018,medium,186,yes
C5562,commercial,6,43,1,3,3,J5,CR10,2018,medium,92,yes
C5563,commercial,10,91,5,2,1,J9,CR5,2023,medium,156,no
C5564,civil,4,30,1,1,3,J4,CR4,2020,medium,70,yes
C5565,commercial,8,66,4,3,3,J1,CR9,2023,high,135,no
C5566,civil,2,15,1,2,0,J11,CR5,2021,medium,30,no
C5567,commercial,8,67,4,4,4,J18,CR9,2020,high,141,yes
C5568,civil,9,62,4,1,7,J7,CR4,2023,medium,165,yes
C5569,commercial,4,31,3,4,0,J4,CR1,2020,high,62,yes
C5570,criminal,3,9,1,3,0,J15,CR1,2020,low,33,no
C5571,civil,1,18,0,1,3,J17,CR6,2019,low,35,no
C5572,commercial,1,2,0,4,0,J3,CR5,2022,high,30,no
C5573,civil,3,23,0,2,0,J1,CR8,2020,medium,35,no
C5574,commercial,3,24,0,4,1,J6,CR7,2023,low,42,no
C5575,commercial,8,58,2,4,1,J19,CR10,2019,low,109,no
C5576,criminal,1,4,2,1,0,J20,CR10,2018,high,30,no
C5577,commercial,8,64,3,4,3,J10,CR9,2023,high,129,no
C5578,commercial,9,80,5,2,5,J15,CR2,2021,low,167,no
C5579,criminal,1,3,0,1,3,J5,CR9,2021,medium,30,no
C5580,commercial,2,11,0,4,3,J13,CR10,2022,high,39,no
C5581,criminal,1,9,0,1,0,J19,CR2,2022,low,30,no
C5582,commercial,4,31,2,2,0,J10,CR10,2023,medium,57,no
C5583,civil,10,72,1,1,6,J6,CR4,2023,medium,157,yes
C5584,civil,1,3,0,1,5,J10,CR3,2023,medium,39,no
C5585,criminal,4,26,1,3,2,J13,CR10,2019,high,62,no
C5586,civil,5,36,0,1,1,J14,CR10,2019,medium,64,no
C5587,commercial,7,51,5,2,4,J16,CR3,2021,medium,130,yes
C5588,civil,10,66,1,1,4,J15,CR7,2023,low,142,no
C5589,civil,1,9,0,1,3,J15,CR3,2020,medium,30,no
C5590,criminal,5,38,0,2,3,J18,CR4,2021,high,77,no
C5591,civil,2,15,0,1,1,J11,CR10,2023,low,30,no
C5592,commercial,3,27,1,3,5,J8,CR9,2022,medium,72,yes
C5593,commercial,5,41,3,3,0,J1,CR5,2018,low,75,no
C5594,criminal,5,45,2,2,2,J14,CR2,2022,medium,84,no
C5595,commercial,9,76,5,4,1,J19,CR10,2023,low,141,yes
C5596,civil,6,53,1,1,4,J18,CR3,2020,low,103,yes
C5597,criminal,7,64,2,2,4,J18,CR3,2023,low,122,yes
C5598,criminal,1,4,0,2,0,J3,CR9,2018,high,30,no
C5599,criminal,10,82,2,1,7,J12,CR7,2019,medium,173,yes
C5600,civil,10,78,5,2,5,J1,CR9,2021,low,174,yes
C5601,criminal,1,4,0,2,5,J4,CR3,2019,low,40,no
C5602,commercial,4,33,4,4,0,J11,CR10,2022,low,68,no
C5603,civil,7,56,4,2,5,J9,CR4,2022,low,134,no
C5604,criminal,9,74,3,1,5,J18,CR3,2022,low,154,yes
C5605,criminal,3,20,0,2,0,J17,CR5,2019,low,34,no
C5606,civil,8,73,4,2,1,J1,CR3,2022,medium,126,yes
C5607,civil,2,13,0,2,2,J1,CR1,2020,medium,34,no
C5608,commercial,5,43,1,3,4,J14,CR10,2019,low,90,no
C5609,criminal,1,1,1,3,1,J3,CR1,2023,medium,30,no
C5610,criminal,2,19,0,1,0,J17,CR4,2020,medium,30,yes
C5611,commercial,8,68,3,4,3,J7,CR10,2021,low,131,yes
C5612,civil,3,23,2,1,2,J2,CR2,2023,low,57,no
C5613,civil,5,42,2,1,0,J20,CR5,2020,medium,71,yes
C5614,commercial,7,52,5,4,3,J20,CR2,2018,low,125,no
C5615,criminal,7,62,1,3,3,J2,CR8,2023,low,110,yes
C5616,civil,2,22,0,2,0,J17,CR4,2021,low,30,no
C5617,criminal,7,64,4,1,3,J14,CR3,2019,low,126,yes
C5618,criminal,4,37,4,3,0,J8,CR5,2023,medium,70,yes
C5619,criminal,10,76,6,1,0,J15,CR8,2019,medium,148,yes
C5620,criminal,1,2,1,1,0,J6,CR1,2022,medium,30,no
C5621,criminal,6,48,4,1,3,J5,CR7,2018,low,110,no
C5622,criminal,5,39,3,3,0,J5,CR10,2019,low,74,yes
C5623,civil,5,37,0,2,4,J18,CR2,2018,medium,82,no
C5624,criminal,4,35,2,2,0,J16,CR7,2023,high,59,no
C5625,civil,9,74,2,2,4,J19,CR10,2019,low,143,yes
C5626,criminal,9,68,5,2,3,J1,CR7,2022,low,149,no
C5627,commercial,9,77,1,3,4,J18,CR5,2018,medium,139,yes
C5628,civil,4,27,3,2,1,J7,CR4,2018,low,66,no
C5629,civil,1,6,0,1,0,J5,CR6,2022,high,30,no
C5630,civil,4,33,1,2,3,J7,CR6,2023,high,71,no
C5631,criminal,2,15,0,1,0,J4,CR8,2022,medium,30,no
C5632,civil,9,78,4,1,6,J15,CR1,2022,high,167,yes
C5633,civil,10,76,5,2,3,J4,CR2,2022,low,161,yes
C5634,civil,4,33,3,1,0,J13,CR2,2023,medium,63,yes
C5635,criminal,6,43,1,3,1,J8,CR9,2019,medium,80,no
C5636,criminal,9,74,5,1,6,J5,CR8,2019,high,170,yes
C5637,commercial,3,29,3,4,4,J12,CR7,2018,medium,77,yes
C5638,civil,8,70,6,1,3,J15,CR2,2023,low,147,no
C5639,commercial,2,15,0,4,0,J10,CR5,2018,high,30,no
C5640,civil,1,2,0,1,3,J6,CR10,2022,medium,30,no
C5641,civil,4,37,0,1,4,J13,CR5,2019,low,74,no
C5642,civil,4,30,0,1,4,J14,CR5,2019,medium,71,yes
C5643,civil,7,49,3,2,2,J8,CR8,2021,medium,107,yes
C5644,criminal,6,38,4,3,2,J4,CR7,2022,high,99,no
C5645,civil,7,49,3,1,0,J5,CR8,2020,medium,95,no
C5646,criminal,1,8,0,1,0,J17,CR3,2019,medium,30,no
C5647,civil,8,58,5,1,3,J1,CR3,2021,high,136,no
C5648,criminal,2,11,1,1,1,J19,CR9,2023,high,32,no
C5649,civil,7,51,3,1,7,J7,CR5,2022,medium,138,yes
C5650,criminal,4,32,3,1,0,J6,CR10,2021,medium,63,no
C5651,commercial,9,67,4,3,5,J16,CR10,2019,low,155,yes
C5652,criminal,1,10,0,2,2,J8,CR9,2020,low,30,no
C5653,civil,7,45,5,2,5,J17,CR3,2021,low,133,yes
C5654,criminal,7,61,4,3,5,J14,CR1,2021,low,136,yes
C5655,commercial,10,78,4,4,5,J15,CR1,2022,high,169,yes
C5656,commercial,6,50,2,3,0,J19,CR9,2023,low,83,no
C5657,criminal,10,73,9,1,7,J13,CR2,2021,medium,203,yes
C5658,commercial,6,45,3,3,2,J2,CR7,2023,high,97,no
C5659,criminal,2,21,0,3,4,J8,CR7,2022,low,50,no
C5660,civil,7,57,5,1,3,J1,CR6,2023,high,127,no
C5661,criminal,1,1,0,1,0,J18,CR3,2021,medium,30,no
C5662,civil,6,46,2,2,3,J6,CR4,2022,medium,99,no
C5663,criminal,3,22,3,1,1,J6,CR2,2021,medium,56,no
C5664,commercial,7,58,3,4,6,J12,CR1,2020,medium,136,no
C5665,commercial,10,83,5,3,7,J15,CR2,2018,low,188,yes
C5666,criminal,5,33,2,1,1,J19,CR3,2019,medium,72,no
C5667,commercial,9,71,3,4,9,J6,CR2,2018,low,176,no
C5668,civil,5,47,4,2,0,J11,CR10,2023,low,83,no
C5669,criminal,2,15,0,2,0,J20,CR1,2021,low,30,no
C5670,commercial,9,66,0,3,5,J9,CR4,2020,medium,135,yes
C5671,commercial,8,69,3,3,2,J18,CR5,2021,low,125,no
C5672,civil,7,55,3,1,5,J6,CR3,2023,medium,128,no
C5673,civil,6,56,3,2,5,J11,CR1,2021,medium,121,no
C5674,commercial,1,6,0,2,0,J8,CR9,2020,medium,30,no
C5675,commercial,4,26,4,4,1,J20,CR5,2018,low,71,no
C5676,criminal,10,83,6,3,3,J5,CR5,2021,low,169,no
C5677,criminal,1,13,0,1,0,J20,CR9,2020,medium,30,no
C5678,civil,3,15,2,2,3,J3,CR5,2023,low,59,no
C5679,commercial,4,39,2,3,0,J18,CR9,2022,low,61,no
C5680,civil,4,28,1,2,0,J15,CR2,2019,high,51,no
C5681,civil,8,57,5,2,3,J8,CR9,2018,low,135,yes
C5682,criminal,5,45,2,2,0,J16,CR4,2022,low,72,no
C5683,commercial,8,67,4,4,2,J6,CR1,2021,low,129,no
C5684,criminal,2,18,0,1,0,J9,CR7,2021,medium,30,no
C5685,commercial,10,76,1,4,2,J3,CR8,2020,medium,135,yes
C5686,commercial,4,23,0,4,3,J16,CR7,2018,low,61,no
C5687,commercial,4,38,2,4,0,J19,CR7,2021,medium,61,no
C5688,commercial,4,39,4,2,0,J5,CR3,2021,low,71,no
C5689,commercial,3,30,0,4,1,J7,CR8,2021,medium,45,no
C5690,civil,7,52,3,2,4,J18,CR6,2020,low,121,no
C5691,civil,6,58,1,1,2,J13,CR3,2022,low,94,no
C5692,civil,7,60,4,2,3,J12,CR1,2018,low,124,no
C5693,civil,7,64,3,2,0,J12,CR7,2022,medium,103,yes
C5694,commercial,7,52,2,4,2,J11,CR8,2022,medium,104,no
C5695,civil,9,67,3,2,8,J4,CR3,2023,high,168,yes
C5696,commercial,8,66,2,3,3,J6,CR6,2019,low,125,no
C5697,criminal,6,42,1,3,4,J9,CR3,2018,medium,98,no
C5698,criminal,1,14,2,2,0,J15,CR10,2021,high,30,no
C5699,civil,1,5,1,1,2,J12,CR10,2019,low,30,no
C5700,commercial,2,11,2,3,0,J8,CR3,2021,medium,31,no
C5701,commercial,4,33,3,3,2,J19,CR5,2020,medium,75,no
C5702,civil,4,32,0,1,4,J7,CR9,2018,high,72,no
C5703,commercial,5,35,3,4,4,J4,CR6,2021,high,96,yes
C5704,criminal,3,23,0,3,3,J3,CR6,2019,medium,53,yes
C5705,criminal,6,57,3,2,1,J16,CR3,2018,medium,97,no
C5706,criminal,7,64,8,2,4,J13,CR3,2022,medium,152,no
C5707,civil,9,76,5,1,2,J13,CR10,2021,high,147,yes
C5708,commercial,3,25,1,3,2,J8,CR6,2019,high,53,no
C5709,commercial,6,50,5,3,5,J12,CR2,2018,high,128,yes
C5710,commercial,10,78,4,2,5,J4,CR9,2023,low,169,yes
C5711,criminal,10,81,1,1,7,J12,CR1,2018,high,167,no
C5712,criminal,1,14,1,2,0,J17,CR5,2018,low,30,no
C5713,commercial,3,17,2,3,3,J11,CR1,2022,medium,60,no
C5714,criminal,4,36,2,3,1,J10,CR5,2019,medium,66,yes
C5715,civil,3,27,1,1,1,J10,CR10,2023,low,48,yes
C5716,commercial,10,85,4,3,4,J17,CR10,2020,low,166,yes
C5717,civil,3,25,1,1,2,J16,CR10,2018,low,53,no
C5718,civil,3,26,2,1,1,J7,CR9,2022,medium,53,no
C5719,criminal,4,29,0,3,3,J19,CR4,2022,low,64,yes
C5720,civil,4,28,4,1,0,J3,CR6,2021,high,66,yes
C5721,criminal,5,44,0,2,7,J3,CR6,2023,low,104,yes
C5722,civil,10,83,5,1,6,J11,CR6,2021,medium,182,yes
C5723,civil,5,36,1,2,2,J6,CR6,2021,low,75,no
C5724,civil,10,77,6,1,4,J14,CR8,2021,low,172,yes
C5725,commercial,10,80,4,2,4,J4,CR4,2020,medium,164,no
C5726,criminal,9,78,3,3,3,J11,CR1,2023,low,144,yes
C5727,commercial,8,59,2,2,1,J9,CR3,2022,high,109,no
C5728,commercial,3,23,0,4,4,J4,CR5,2023,high,59,no
C5729,civil,3,36,0,1,2,J2,CR6,2023,medium,54,yes
C5730,criminal,8,64,5,3,6,J20,CR9,2022,high,157,no
C5731,civil,9,70,4,1,6,J19,CR9,2023,medium,163,yes
C5732,civil,5,38,1,1,1,J20,CR3,2022,medium,70,no
C5733,civil,2,21,0,1,3,J9,CR6,2021,low,44,yes
C5734,commercial,10,84,4,2,4,J17,CR9,2019,high,166,no
C5735,criminal,10,80,5,1,0,J13,CR3,2023,high,145,no
C5736,criminal,10,79,2,3,3,J18,CR7,2021,medium,147,yes
C5737,criminal,5,37,3,1,4,J19,CR9,2020,low,97,yes
C5738,criminal,5,38,1,2,0,J18,CR8,2018,low,64,no
C5739,civil,8,65,3,2,5,J5,CR8,2021,low,141,no
C5740,commercial,4,30,0,3,0,J11,CR5,2022,medium,47,no
C5741,criminal,5,44,1,3,1,J19,CR7,2018,medium,73,no
C5742,criminal,1,6,1,2,4,J20,CR5,2019,medium,40,yes
C5743,civil,3,24,1,2,1,J10,CR10,2023,medium,47,no
C5744,civil,10,75,4,1,4,J14,CR6,2023,medium,161,yes
C5745,civil,3,28,0,1,1,J2,CR1,2021,medium,44,yes
C5746,criminal,3,26,1,2,0,J12,CR4,2018,medium,42,no
C5747,civil,1,13,2,1,3,J3,CR4,2021,low,42,yes
C5748,civil,8,64,2,1,5,J11,CR6,2023,low,136,yes
C5749,civil,3,24,4,2,2,J11,CR6,2022,low,68,no
C5750,commercial,3,22,3,3,1,J7,CR7,2021,medium,56,no
C5751,civil,4,34,2,1,0,J4,CR5,2023,medium,59,no
C5752,commercial,8,60,3,3,3,J17,CR10,2023,high,127,yes
C5753,commercial,10,74,4,4,2,J20,CR8,2023,low,149,yes
C5754,commercial,1,16,0,2,0,J8,CR7,2019,low,30,no
C5755,commercial,5,39,3,2,1,J15,CR5,2020,medium,80,no
C5756,civil,10,70,2,2,3,J1,CR3,2020,low,143,yes
C5757,commercial,2,12,0,2,0,J6,CR6,2019,high,30,no
C5758,civil,2,14,2,1,0,J17,CR4,2018,medium,33,no
C5759,civil,10,75,4,2,6,J18,CR2,2023,low,173,yes
C5760,civil,7,55,4,1,1,J3,CR3,2018,high,109,yes
C5761,civil,1,3,0,2,0,J1,CR5,2018,medium,30,no
C5762,civil,7,57,4,2,6,J13,CR1,2018,medium,140,no
C5763,commercial,7,55,4,2,5,J8,CR7,2023,high,133,yes
C5764,civil,10,70,2,2,1,J7,CR9,2021,medium,131,yes
C5765,civil,6,57,5,1,1,J18,CR3,2019,low,107,no
C5766,criminal,6,38,3,2,3,J17,CR2,2022,low,100,no
C5767,civil,6,50,2,1,3,J6,CR6,2021,low,101,no
C5768,criminal,10,76,4,3,8,J9,CR6,2018,low,186,yes
C5769,criminal,5,49,5,2,0,J16,CR3,2021,high,89,no
C5770,commercial,6,44,2,4,2,J2,CR6,2023,low,92,yes
C5771,civil,1,1,0,1,3,J17,CR8,2019,medium,30,no
C5772,commercial,2,24,1,2,1,J18,CR4,2022,low,39,no
C5773,criminal,2,14,2,3,0,J2,CR9,2018,medium,33,no
C5774,commercial,5,41,1,3,1,J15,CR2,2020,low,71,no
C5775,civil,4,35,1,2,1,J3,CR8,2023,low,60,no
C5776,civil,2,15,0,1,0,J15,CR4,2019,low,30,no
C5777,commercial,4,30,1,4,1,J19,CR3,2019,high,58,no
C5778,civil,4,32,3,1,2,J11,CR3,2019,low,75,yes
C5779,commercial,9,75,3,3,0,J19,CR10,2020,low,124,yes
C5780,criminal,4,29,3,1,3,J6,CR2,2022,medium,79,no
C5781,criminal,6,42,2,3,2,J19,CR2,2021,medium,91,no
C5782,civil,10,85,2,2,6,J18,CR9,2021,low,168,yes
C5783,civil,7,55,2,1,2,J11,CR6,2022,medium,105,no
C5784,civil,7,63,2,2,2,J19,CR9,2019,low,109,yes
C5785,commercial,5,36,1,3,2,J10,CR5,2022,medium,75,no
C5786,criminal,8,60,3,2,0,J15,CR8,2019,medium,109,yes
C5787,criminal,5,45,1,3,6,J10,CR4,2019,high,103,no
C5788,commercial,1,6,2,2,5,J11,CR5,2022,medium,51,no
C5789,commercial,8,64,1,3,3,J16,CR10,2022,low,119,no
C5790,civil,10,81,6,1,5,J6,CR8,2019,low,180,yes
C5791,commercial,9,64,4,3,4,J15,CR1,2019,high,148,yes
C5792,civil,9,70,6,1,5,J15,CR2,2020,high,167,yes
C5793,criminal,8,57,5,3,5,J8,CR10,2023,low,147,yes
C5794,commercial,7,56,1,4,2,J16,CR2,2018,medium,101,yes
C5795,commercial,2,15,0,2,0,J11,CR3,2019,low,30,no
C5796,commercial,9,65,3,2,1,J17,CR4,2019,low,125,yes
C5797,civil,9,72,4,1,7,J4,CR3,2023,low,170,no
C5798,criminal,1,5,0,1,0,J2,CR9,2021,low,30,no
C5799,civil,6,40,3,1,2,J2,CR5,2018,medium,95,no
C5800,criminal,7,52,2,3,3,J20,CR8,2021,high,110,no
C5801,commercial,6,52,3,2,4,J19,CR8,2021,medium,113,yes
C5802,civil,6,56,2,2,1,J12,CR9,2022,medium,92,yes
